DATA,LINHA,MARCA,PRODUTO,QTD.,TOTAL
03/05/2020,CELULARES,POSITIVO,POSITIVO - CELULAR S509 TWIST 2 FIT CINZA,1,"359,10"
03/05/2020,CELULARES,MULTILASER,MULTILASER - CEL MS45 4G P9062 PTO,1,"333,00"
03/05/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - TV 32 TC32FS500B DUAL CORE WI-FI,1,"899,00"
03/05/2020,AUDIO E VIDEO,TCL,TCL - TV 40 S6500FS AI IN HD BLUETOOTH,1,"1.259,10"
03/05/2020,INFORMATICA,MULTILASER,MULTILASER - TABLET M7 3G PLUS NB269 PTO,1,"379,05"
03/05/2020,CELULARES,MOTOROLA,MOTOROLA - MOTO ONE ACTION 128GB XT2013 AZUL DENIM,2,"3.258,00"
03/05/2020,CELULARES,RED MOBILE,RED MOBILE - CELULAR RED MOBILE MEGA M010F PRETO VERMELHO,1,"149,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A20 32GB A205 PRETO,1,"1.099,00"
03/05/2020,CELULARES,LG,LG - CELULAR LG K11 PLUS X410 AZUL RCELL,1,"699,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"599,00"
03/05/2020,CELULARES,POSITIVO,POSITIVO - CELULAR S509 TWIST 2 FIT CINZA,2,"798,00"
03/05/2020,AUDIO E VIDEO,TEAM,TEAM PRO - ADAPTADOR GOOGLE CHROMECAST 3,1,"299,00"
03/05/2020,AUDIO E VIDEO,AQUARIUS,AQUARIUS - GPS 4 RODAS 7 MTC4760 DTV CAMERA DE RE,1,"449,00"
03/05/2020,AUDIO E VIDEO,CANON,CANON - LENTE EF-S 24MM F 2.8 STM,1,"699,00"
03/05/2020,AUDIO E VIDEO,LG,LG - TV 43 43UM7510PSB AI THINQ UHD 4K,1,"1.799,00"
03/05/2020,INFORMATICA,DL,DL - TABLET TX385 TABFACIL 7.8 3G BRANCO,1,"459,00"
03/05/2020,CELULARES,RED MOBILE,RED MOBILE - CELULAR RED MOBILE MEGA M010F PRETO VERMELHO,2,"298,00"
03/05/2020,CELULARES,LG,LG - CELULAR LG K11 PLUS X410 DOU RCELL,1,"699,00"
03/05/2020,CELULARES,LG,LG - CELULAR LG K11 PLUS X410 AZUL RCELL,1,"899,00"
03/05/2020,CELULARES,LG,LG - CELULAR LG K9 X210 DOURADO RCELL,1,"599,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"699,00"
03/05/2020,CELULARES,MOTOROLA,MOTOROLA - MOTO G7 PLAY 32GB XT1952 OURO,1,"799,00"
03/05/2020,CELULARES,MULTILASER,MULTILASER - CEL MS45 4G P9062 PTO,1,"369,00"
03/05/2020,AUDIO E VIDEO,FUJI,FUJI - FILME INSTAX MINI PACK20,1,"79,95"
03/05/2020,AUDIO E VIDEO,LENOXX,LENOXX - CAIXA AMPLIFICADA CA303 RECARREGAVEL,1,"179,90"
03/05/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - BOX SP192 BLUETOOTH LED,1,"179,00"
03/05/2020,AUDIO E VIDEO,PIONEER,PIONEER - DVD CAR AVH-G218BT,1,"599,90"
03/05/2020,AUDIO E VIDEO,CANON,CANON - CAMERA EOS SL2 EFS18 55MM IS STM,1,"2.549,00"
03/05/2020,AUDIO E VIDEO,FUJI,FUJI - CAMERA INSTAX MINI 9 AZUL ACQUA,1,"357,95"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"599,00"
03/05/2020,CELULARES,POSITIVO,POSITIVO - CELULAR P25 PRETO,1,"89,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 PRETO,1,"699,00"
03/05/2020,CELULARES,MOTOROLA,MOTOROLA - MOTO ONE XT1941 PRETO,1,"1.260,00"
03/05/2020,AUDIO E VIDEO,GRADIENTE,GRADIENTE - SPEAKER GMP 104 MEU PRIMEIRO GRADIENTE,2,"598,00"
03/05/2020,CELULARES,MULTILASER,MULTILASER - CEL MS45 4G P9062 PTO,1,"351,00"
03/05/2020,CELULARES,SAMSUNG,CLARO - SAMSUNG J4 16GB + SD 16GB J400 PRETO,1,"699,00"
03/05/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - AUTO RADIO P3337 PRIME BLUETOOTH,1,"149,90"
03/05/2020,AUDIO E VIDEO,LG,LG - TV 50 UM7500,1,"2.399,00"
03/05/2020,CELULARES,MOTOROLA,MOTOROLA - MOTO ONE ACTION 128GB XT2013 AZUL DENIM,1,"1.699,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A30 64GB A305 AZUL,1,"1.299,00"
03/05/2020,AUDIO E VIDEO,JBL,JBL - BOX GO 2 PRETO,1,"190,00"
03/05/2020,INFORMATICA,MULTILASER,MULTILASER - TABLET KID PLUS NB278 AZUL,1,"332,00"
03/05/2020,CELULARES,RED MOBILE,RED MOBILE - CELULAR RED MOBILE MEGA M010F PRETO VERMELHO,1,"149,00"
03/05/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO1C PRETO,1,"99,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,2,"1.298,00"
03/05/2020,AUDIO E VIDEO,PIONEER,PIONEER - MEDIA RECEIVER MVH-S218BT,1,"285,00"
03/05/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - TV 50 TC50GX500B SMART 4K UHD LED,1,"1.760,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"799,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J2 CORE J260 PRATA,1,"540,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 COBRE,1,"599,00"
03/05/2020,AUDIO E VIDEO,FUJI,FUJI - FILME INSTAX MINI PACK20,1,"79,95"
03/05/2020,AUDIO E VIDEO,CASIO,CASIO - CALC. CIENTIFICA FX82 LAX ROSA,1,"99,00"
03/05/2020,AUDIO E VIDEO,FUJI,FUJI - CAMERA INSTAX MINI 9 ROSA FLAMING,1,"369,90"
03/05/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - TV 32 TC32FS500B DUAL CORE WI-FI,1,"899,00"
03/05/2020,AUDIO E VIDEO,TCL,TCL - TV 43 S6500FS AI IN HD BLUETOOTH,1,"1.549,00"
03/05/2020,INFORMATICA,MULTILASER,MULTILASER - TABLET M7 3G PLUS 16GB NB304,1,"427,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A50 A505 64GB AZUL,1,"1.599,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"699,00"
03/05/2020,CELULARES,MULTILASER,MULTILASER - CEL FLIP UP P9022 PTO,3,"387,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A8 A730 PRETO,1,"1.499,00"
03/05/2020,AUDIO E VIDEO,TEAM,TEAM PRO - ADAPTADOR GOOGLE CHROMECAST 3,2,"598,00"
03/05/2020,AUDIO E VIDEO,PIONEER,PIONEER - MEDIA RECEIVER MVH-S218BT,1,"299,00"
03/05/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - DVD PLAYER SP252,1,"119,90"
03/05/2020,AUDIO E VIDEO,TCL,TCL - TV 43 S6500FS AI IN HD BLUETOOTH,1,"1.599,00"
03/05/2020,INFORMATICA,MULTILASER,MULTILASER - TABLET M7 3G PLUS 16GB NB304,2,"898,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A30 64GB A305 PRETO,1,"1.299,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A20 32GB A205 PRETO,1,"1.099,00"
03/05/2020,CELULARES,LG,LG - CELULAR LG K11 PLUS X410 DOU RCELL,1,"880,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,5,"4.476,00"
03/05/2020,CELULARES,POSITIVO,POSITIVO - CELULAR S509 TWIST 2 FIT CINZA,1,"399,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 PRETO,2,"1.378,00"
03/05/2020,CELULARES,MULTILASER,MULTILASER - CEL FLIP UP P9022 PTO,2,"245,42"
03/05/2020,CELULARES,MULTILASER,MULTILASER - CEL MS45 4G P9062 PTO,4,"1.391,10"
03/05/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - TV 50 TC50GX500B SMART 4K UHD LED,1,"1.999,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A20 32GB A205 PRETO,1,"1.099,00"
03/05/2020,CELULARES,LG,LG - CELULAR LG K9 X210 DOURADO RCELL,1,"699,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 PRETO,1,"699,00"
03/05/2020,CELULARES,LG,LG - CELULAR K9 TV X210 INDIGO,1,"699,00"
03/05/2020,CELULARES,LG,LG - CELULAR K9 TV X210 DOURADO,1,"699,00"
03/05/2020,AUDIO E VIDEO,TEAM,TEAM PRO - ADAPTADOR GOOGLE CHROMECAST 3,1,"299,00"
03/05/2020,AUDIO E VIDEO,PIONEER,PIONEER - MEDIA RECEIVER MVH-S218BT,1,"299,00"
03/05/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - DVD PLAYER SP252,1,"119,90"
03/05/2020,INFORMATICA,MULTILASER,MULTILASER - TABLET KID PLUS NB279 ROSA,1,"349,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A30 64GB A305 PRETO,1,"1.199,00"
03/05/2020,CELULARES,LG,LG - CELULAR LG K9 X210 INDIGO RCELL,1,"699,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J2 CORE J260 PRETO ALLIED,1,"599,00"
03/05/2020,CELULARES,DL,DL - CELULAR YC335 DUAL AZUL,1,"120,00"
03/05/2020,AUDIO E VIDEO,LG,LG - TV 43 43UM7510PSB AI THINQ UHD 4K,1,"1.656,00"
03/05/2020,CELULARES,DL,DL - XIAOMI REDMI 7 32GB PRETO,1,"1.249,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A30 64GB A305 PRETO,2,"2.498,00"
03/05/2020,CELULARES,POSITIVO,POSITIVO - CELULAR S509 TWIST 2 FIT CINZA,1,"399,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 COBRE,1,"699,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J6 32GB J600 VIOLETA,1,"699,00"
03/05/2020,AUDIO E VIDEO,GRADIENTE,GRADIENTE - TORRE SOUND GCA103 POWER BASS 1500W RMS,1,"1.699,00"
03/05/2020,AUDIO E VIDEO,GRADIENTE,GRADIENTE - SPEAKER GMP 104 MEU PRIMEIRO GRADIENTE,1,"299,00"
03/05/2020,INFORMATICA,MULTILASER,MULTILASER - TABLET M9 3G 9POL. PRATA NB284,1,"599,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 COBRE,2,"1.398,00"
03/05/2020,CELULARES,LG,LG - CELULAR K11 PLUS X410 DOURADO,1,"899,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY S9 G960 ULTRAVIOLETA,1,"2.499,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A8 A530 PRETO,1,"1.299,00"
03/05/2020,AUDIO E VIDEO,GRADIENTE,GRADIENTE - SPEAKER GMP 104 MEU PRIMEIRO GRADIENTE,1,"290,00"
03/05/2020,AUDIO E VIDEO,LENOXX,LENOXX - SPEAKER BOOM BT530 BLUETOOTH,1,"199,90"
03/05/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - FILMADORA AUTOMOTIVA AU021,1,"229,90"
03/05/2020,INFORMATICA,MULTILASER,MULTILASER - TABLET KID PLUS NB279 ROSA,1,"349,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"699,00"
03/05/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - BOOMBOX SP180 VERMELHO,1,"239,00"
03/05/2020,AUDIO E VIDEO,LENOXX,LENOXX - BOOMBOX BD110A BLUETOOTH,1,"129,90"
03/05/2020,AUDIO E VIDEO,JBL,JBL - BOX GO 2 AZUL,1,"209,00"
03/05/2020,INFORMATICA,DL,DL - TABLET CREATIVE TX380BRA 1GB BRANCO,1,"299,00"
03/05/2020,CELULARES,MOTOROLA,MOTOROLA - MOTO G7 PLAY 32GB XT1952 INDIGO,1,"799,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J2 CORE J260 PRETO ALLIED,1,"599,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 PRETO,1,"699,00"
03/05/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - TV 50 TC50GX500B SMART 4K UHD LED,1,"1.999,00"
03/05/2020,AUDIO E VIDEO,LG,LG - TV 28 MONITOR MT49S-PS SMART WEBOS,1,"827,10"
03/05/2020,INFORMATICA,MULTILASER,MULTILASER - TABLET KID PLUS NB279 ROSA,1,"349,00"
03/05/2020,CELULARES,MOTOROLA,MOTOROLA - MOTO G7 PLAY 32GB XT1952 OURO,1,"799,00"
03/05/2020,CELULARES,LG,LG - CELULAR K12+ X420BMW PLATINA,1,"899,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J6 PLUS J610 32GB PRETO,1,"749,00"
03/05/2020,CELULARES,MULTILASER,MULTILASER - CEL FLIP UP P9022 PTO,1,"123,57"
03/05/2020,CELULARES,LG,LG - CELULAR K11 ALPHA X410 DOURADO,1,"799,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG GALAXY S8 G955 PRATA,1,"1.629,00"
03/05/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - TV 32 TC32FS500B DUAL CORE WI-FI,1,"950,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A30 64GB A305 AZUL,1,"1.199,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"899,00"
03/05/2020,AUDIO E VIDEO,MOTOBRAS,MOTOBRAS - RADIO RM-PSMP32 AZUL OC,1,"139,90"
03/05/2020,AUDIO E VIDEO,LG,LG - TV 50 UM7500,1,"2.399,00"
03/05/2020,AUDIO E VIDEO,LG,LG - TV 55 SM8600 NANO CELL,1,"3.099,00"
03/05/2020,INFORMATICA,DL,DL - TABLET TX385 TABFACIL 7.8 3G BRANCO,1,"459,00"
03/05/2020,CELULARES,POSITIVO,POSITIVO - CELULAR S509 TWIST 2 FIT CINZA,1,"399,00"
03/05/2020,CELULARES,POSITIVO,POSITIVO - TWIST S511 CINZA CLARO,1,"429,00"
03/05/2020,AUDIO E VIDEO,FUJI,FUJI - KIT FILME INSTAX MINI 100 FOTOS,3,"897,00"
03/05/2020,AUDIO E VIDEO,JBL,JBL - BOX GO 2 CINNAMON,1,"199,00"
03/05/2020,AUDIO E VIDEO,FUJI,FUJI - CAMERA INSTAX MINI 9 AZUL ACQUA,1,"369,00"
03/05/2020,AUDIO E VIDEO,FUJI,FUJI - KIT FILME INSTAX MINI 100 FOTOS,1,"299,00"
03/05/2020,AUDIO E VIDEO,FUJI,FUJI - CAMERA INSTAX MINI 9 AZUL ACQUA,1,"352,00"
03/05/2020,AUDIO E VIDEO,FUJI,FUJI - CAMERA INSTAX MINI 9 ROSA FLAMING,1,"369,90"
03/05/2020,AUDIO E VIDEO,LG,LG - TV 55 OLED C9,1,"6.999,00"
03/05/2020,INFORMATICA,DL,DL - TABLET TX385 TABFACIL 7.8 3G BRANCO,1,"437,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A50 A505 64GB AZUL,1,"1.475,00"
03/05/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - SYSTEM AKX100 BLUETOOTH 250W,1,"579,00"
03/05/2020,CELULARES,POSITIVO,POSITIVO - CELULAR P25 PRETO,1,"89,00"
03/05/2020,CELULARES,LG,LG - CELULAR K12+ X420BMW PLATINA,1,"899,00"
03/05/2020,CELULARES,MOTOROLA,MOTOROLA - MOTO G7 PLUS XT1965 INDIGO,1,"1.349,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 PRETO,3,"2.097,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A6+ A605 64GB PRETO,1,"1.299,00"
03/05/2020,AUDIO E VIDEO,FUJI,FUJI - FILME INSTAX MINI PACK20,1,"79,95"
03/05/2020,AUDIO E VIDEO,JBL,JBL - BOX CLIP 3 BRANCO,1,"319,00"
03/05/2020,AUDIO E VIDEO,JBL,JBL - BOX WIND 2X1 BT FM SD,1,"179,00"
03/05/2020,AUDIO E VIDEO,LENOXX,LENOXX - SPEAKER BOOM BT520 BLUETOOTH,1,"159,00"
03/05/2020,AUDIO E VIDEO,FUJI,FUJI - CAMERA INSTAX MINI 9 ROXO ACAI,1,"369,00"
03/05/2020,AUDIO E VIDEO,PHILCO,PHILCO - TV 28 LED PTV28G50SN SMART TV,1,"899,00"
03/05/2020,INFORMATICA,MULTILASER,MULTILASER - TABLET M7S LITE WIFI 7 NB296,3,"897,00"
03/05/2020,CELULARES,RED MOBILE,RED MOBILE - CELULAR RED MOBILE PRIME 2.4 M012F DOURADO,1,"169,00"
03/05/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO1C PRETO,1,"99,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 AZUL,2,"1.698,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"849,00"
03/05/2020,AUDIO E VIDEO,PHILCO,PHILCO - TV 43 E60SN SMART TV,1,"1.330,00"
03/05/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO1C PRETO,1,"99,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 COBRE,1,"699,00"
03/05/2020,AUDIO E VIDEO,LENOXX,LENOXX - CAIXA AMPLIFICADA CA325 RECARREGAVEL,1,"279,00"
03/05/2020,CELULARES,MULTILASER,MULTILASER - CEL FLIP UP P9022 PTO,2,"258,00"
03/05/2020,AUDIO E VIDEO,FUJI,FUJI - FILME INSTAX MINI PACK20,1,"79,95"
03/05/2020,AUDIO E VIDEO,PIONEER,PIONEER - DVD CAR AVH-G218BT,1,"850,46"
03/05/2020,INFORMATICA,MULTILASER,MULTILASER - TABLET M7 3G PLUS 16GB NB304,1,"426,55"
03/05/2020,INFORMATICA,MULTILASER,MULTILASER - TABLET KID PLUS NB278 AZUL,2,"698,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A50 A505 64GB AZUL,2,"3.070,10"
03/05/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO1C PRETO,1,"99,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A30 64GB A305 PRETO,2,"1.299,00"
03/05/2020,CELULARES,MULTILASER,MULTILASER - CEL FLIP UP P9022 PTO,1,"129,00"
03/05/2020,CELULARES,MULTILASER,MULTILASER - CEL MS45 4G P9062 PTO,2,"708,48"
03/05/2020,AUDIO E VIDEO,GRADIENTE,GRADIENTE - SPEAKER ELEGANCE GCA 102 RECARREGAVEL,1,"1.099,00"
03/05/2020,AUDIO E VIDEO,PHILIPS,PHILIPS - RADIO PORTATIL AE1500X AM FM,1,"0,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J2 CORE J260 PRETO ALLIED,1,"599,00"
03/05/2020,CELULARES,MULTILASER,MULTILASER - CEL FLIP UP P9022 PTO,1,"129,00"
03/05/2020,CELULARES,MULTILASER,MULTILASER - CEL MS50L P9051 GRAFITE,1,"367,00"
03/05/2020,AUDIO E VIDEO,PHILIPS,PHILIPS - RADIO PORTATIL AE1500X AM FM,1,"24,90"
03/05/2020,AUDIO E VIDEO,CANON,CANON - CAMERA EOS SL2 EFS18 55MM IS STM,1,"2.899,00"
03/05/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO3C PRETO,1,"299,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,3,"1.548,00"
03/05/2020,CELULARES,MOTOROLA,MOTOROLA - MOTO G7 PLAY 32GB XT1952 INDIGO,1,"799,00"
03/05/2020,CELULARES,POSITIVO,POSITIVO - TWIST S511 CINZA CLARO,1,"409,00"
03/05/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - DVD PLAYER SP252,0,"-119,90"
03/05/2020,AUDIO E VIDEO,LG,LG - DVD PLAYER DP132 USB,1,"179,00"
03/05/2020,AUDIO E VIDEO,LG,LG - TV 43 43UM7510PSB AI THINQ UHD 4K,2,"3.498,00"
03/05/2020,CELULARES,POSITIVO,POSITIVO - TWIST S511 CINZA CLARO,1,"408,00"
03/05/2020,AUDIO E VIDEO,FUJI,FUJI - FILME INSTAX MINI PACK20,2,"159,90"
03/05/2020,AUDIO E VIDEO,GRADIENTE,GRADIENTE - SPEAKER GMP 104 MEU PRIMEIRO GRADIENTE,1,"299,00"
03/05/2020,AUDIO E VIDEO,JBL,JBL - BOX GO 2 PRETO,1,"199,00"
03/05/2020,AUDIO E VIDEO,FUJI,FUJI - CAMERA INSTAX MINI 9 ROXO ACAI,1,"369,00"
03/05/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - CAM. ATRIO DC185 WI-FI 4K,1,"499,90"
03/05/2020,INFORMATICA,MULTILASER,MULTILASER - TABLET KID PLUS NB279 ROSA,1,"349,00"
03/05/2020,AUDIO E VIDEO,FUJI,FUJI - KIT FILME INSTAX MINI 100 FOTOS,13,"3.887,00"
03/05/2020,AUDIO E VIDEO,GRADIENTE,GRADIENTE - SPEAKER GMP 104 MEU PRIMEIRO GRADIENTE,1,"299,00"
03/05/2020,AUDIO E VIDEO,LG,LG - SOUNDBAR SK4D 2.1 CANAIS WIRELESS BT,1,"999,00"
03/05/2020,AUDIO E VIDEO,HP,HP - CALC. CIENTIFICA HP 10 S,1,"54,95"
03/05/2020,AUDIO E VIDEO,TCL,TCL - TV 32 S6500FS AI IN HD BLUETOOTH,1,"1.099,00"
03/05/2020,INFORMATICA,MULTILASER,MULTILASER - TABLET M7 3G PLUS 16GB NB304,1,"449,00"
03/05/2020,INFORMATICA,MULTILASER,MULTILASER - TABLET M7S PLUS 16GB WIFI 7 NB298,0,"-349,00"
03/05/2020,INFORMATICA,MULTILASER,MULTILASER - TABLET KID PLUS NB279 ROSA,1,"349,00"
03/05/2020,CELULARES,RED MOBILE,RED MOBILE - CELULAR RED MOBILE MEGA M010F PRETO VERMELHO,2,"298,00"
03/05/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO1C PRETO,1,"99,00"
03/05/2020,CELULARES,POSITIVO,POSITIVO - CELULAR P25 PRETO,1,"89,00"
03/05/2020,CELULARES,POSITIVO,POSITIVO - CELULAR S509 TWIST 2 FIT CINZA,1,"399,00"
03/05/2020,AUDIO E VIDEO,FUJI,FUJI - KIT FILME INSTAX MINI 100 FOTOS,1,"299,00"
03/05/2020,AUDIO E VIDEO,FUJI,FUJI - FILME INSTAX MINI PACK20,5,"399,75"
03/05/2020,AUDIO E VIDEO,LENOXX,LENOXX - CAIXA AMPLIFICADA CA340 RECARREGAVEL,1,"449,00"
03/05/2020,AUDIO E VIDEO,PANASONIC,PANASONIC - TV 32 TC32FS500B DUAL CORE WI-FI,1,"919,00"
03/05/2020,INFORMATICA,MULTILASER,MULTILASER - TABLET KID PLUS NB278 AZUL,1,"349,00"
03/05/2020,CELULARES,RED MOBILE,RED MOBILE - CELULAR RED MOBILE PRIME 2.4 M012F DOURADO,1,"169,00"
03/05/2020,CELULARES,RED MOBILE,RED MOBILE - CELULAR RED MOBILE MEGA M010F PRETO VERMELHO,1,"149,00"
03/05/2020,CELULARES,SEMP,SEMP - CELULAR DIG GO5C PRETO,1,"549,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A20 32GB A205 AZUL,1,"999,00"
03/05/2020,CELULARES,POSITIVO,POSITIVO - CELULAR P25 PRETO,1,"89,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J4 CORE J410 COBRE,2,"1.398,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J2 CORE J260 PRETO ALLIED,2,"599,00"
03/05/2020,AUDIO E VIDEO,LENOXX,LENOXX - CAIXA AMPLIFICADA CA400 RECARREGAVEL,1,"389,00"
03/05/2020,AUDIO E VIDEO,FUJI,FUJI - CAMERA INSTAX MINI 9 ROSA FLAMING,1,"369,90"
03/05/2020,AUDIO E VIDEO,TCL,TCL - TV 40 S6500FS AI IN HD BLUETOOTH,1,"1.299,00"
03/05/2020,AUDIO E VIDEO,LG,LG - TV 32 LK610BPSA BRANCA SMART WEB OS,1,"1.199,00"
03/05/2020,INFORMATICA,MULTILASER,MULTILASER - TABLET KID PLUS NB279 ROSA,1,"349,00"
03/05/2020,CELULARES,LG,LG - CELULAR LG K9 X210 INDIGO RCELL,1,"699,00"
03/05/2020,AUDIO E VIDEO,LENOXX,LENOXX - CAIXA AMPLIFICADA CA335 RECARREGAVEL,1,"299,00"
03/05/2020,AUDIO E VIDEO,JBL,JBL - BOX FLIP 4 CAMUFLADO,1,"599,00"
03/05/2020,AUDIO E VIDEO,PIONEER,PIONEER - MEDIA RECEIVER MVH-S218BT,1,"299,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A20 32GB A205 PRETO,1,"999,00"
03/05/2020,CELULARES,MOTOROLA,MOTOROLA - MOTO ONE XT1941 PRETO,1,"1.399,00"
03/05/2020,CELULARES,RED MOBILE,RED MOBILE - CELULAR RED MOBILE MEGA M010F PRETO VERMELHO,2,"298,00"
03/05/2020,CELULARES,POSITIVO,POSITIVO - CELULAR P25 PRETO,1,"89,00"
03/05/2020,AUDIO E VIDEO,JBL,JBL - SPEAKER PARTYBOX 300BR RECARREGAVEL 120WRMS,1,"2.899,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY A10 32GB A105 PRETO,1,"849,00"
03/05/2020,CELULARES,SAMSUNG,SAMSUNG - GALAXY J2 CORE J260 PRETO ALLIED,1,"599,00"
03/05/2020,AUDIO E VIDEO,LG,LG - SYSTEM CJ44 MULTI BLUETOOTH 440W,1,"789,00"
03/05/2020,AUDIO E VIDEO,LENOXX,LENOXX - CAIXA AMPLIFICADA CA445 RECARREGAVEL,0,"-399,00"
03/05/2020,AUDIO E VIDEO,LENOXX,LENOXX - CAIXA AMPLIFICADA CA335 RECARREGAVEL,1,"299,00"
03/05/2020,AUDIO E VIDEO,LENOXX,LENOXX - CAIXA AMPLIFICADA CA325 RECARREGAVEL,1,"279,00"
03/05/2020,AUDIO E VIDEO,MULTILASER,MULTILASER - SPEAKER SP222 PULSE,1,"1.035,00"
03/05/2020,AUDIO E VIDEO,TEAM,TEAM PRO - ADAPTADOR GOOGLE CHROMECAST 3,1,"299,00"
03/05/2020,AUDIO E VIDEO,LG,LG - TV 28 MONITOR MT49S-PS SMART WEBOS,1,"1.049,00"
03/05/2020,INFORMATICA,MULTILASER,MULTILASER - TABLET KID PLUS NB279 ROSA,1,"349,00"
03/05/2020,INFORMATICA,MULTILASER,MULTILASER - TABLET M10A LITE NB267 PTO,1,"699,00"
